Index,teamA,TeamName_x,scoreA,teamB,TeamName_y,scoreB,winner,location,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,tempo_diff,oe_de_diff,de_oe_diff
1148,1362,San Francisco,77,1311,Nicholls St.,48,A,A,1.74,0.01,0.59,-1.98,1.95,3.01,1.32,2.91,1.4,-0.62,-0.61,-0.32,-4.49,-0.9862,1.9171,5.4625
1149,1146,Central Arkansas,67,1311,Nicholls St.,78,B,B,1.89,4.68,0.34,-2.51,-0.27,1.06,0.92,0.54,-1.07,2.67,2.02,1.88,-2.15,6.3492,-14.0441,14.3906
1150,1322,Northwestern St.,86,1311,Nicholls St.,73,A,A,6.35,10.47,-0.31,-3.04,5.25,4.3,2.73,3.54,3.45,0.92,2.42,2.18,-3.3,9.7873,-1.4446,11.0057
1151,1322,Northwestern St.,88,1311,Nicholls St.,72,A,N,6.35,10.47,-0.31,-3.04,5.25,4.3,2.73,3.54,3.45,0.92,2.42,2.18,-3.3,9.7873,-1.4446,11.0057
1152,1394,Texas A&M Corpus Chris,70,1311,Nicholls St.,67,A,B,0.44,-2.65,-1.87,-8.58,1.58,1.44,1.32,0.64,-0.94,0.04,0.89,0.31,-3.86,-3.2724,-6.0245,10.5677
1153,1270,McNeese St.,79,1311,Nicholls St.,87,B,A,-0.79,5.68,0.48,1.75,0.11,-1.32,3.32,1.4,-1.17,0.3,1.29,1.01,-6.06,1.6488,-11.6201,13.7723
1154,1272,Memphis,98,1311,Nicholls St.,59,A,A,4.07,4.71,-0.75,-4.12,1.64,2.12,2.93,3.25,3.93,1.1,2.97,1.95,-5.86,3.7767,0.5458,-0.2316
1155,1230,Incarnate Word,69,1311,Nicholls St.,67,A,B,2.64,3.21,0.79,-1.51,2.92,2.27,1.12,3.14,1.06,0.78,0.99,0.78,-4.42,3.7484,-7.2147,11.427
1156,1120,Auburn,92,1322,Northwestern St.,111,B,A,-6.21,-9.59,-0.1,1.33,-1.47,-1.43,-1.48,-1.93,-4.89,-1.11,-2,-0.53,0.91,-8.9186,-0.0674,-1.7219
1157,1358,Sam Houston St.,107,1322,Northwestern St.,104,A,B,-6.15,-11.5,0.88,0.57,-0.16,2.43,-0.71,-3.1,-1.81,-0.4,-1.52,-1.81,1.47,-10.1434,-3.6332,-0.4687
1158,1256,Louisiana Tech,93,1322,Northwestern St.,71,A,A,-2.76,-3.82,1.84,6.1,-1.48,0.42,0.28,1.3,-0.76,-1.73,0.96,-0.18,-1.65,-4.7712,-0.3167,-13.1897
1159,1101,Abilene Christian,66,1322,Northwestern St.,84,B,B,-9.98,-14.65,0.84,0.72,-3.19,-4.57,-4.48,-4.67,-6.52,1.79,-2.34,-3.52,0.98,-10.4595,-14.2793,8.5372
1160,1124,Baylor,91,1322,Northwestern St.,84,A,A,-5.31,-9,1.56,2.1,-2.61,-1.4,1.7,-0.94,-2,-1.42,-3.01,0.67,-3.04,-12.6921,9.549,-6.416
1161,1368,Southeastern Louisiana,83,1322,Northwestern St.,88,B,A,-6.95,-11.25,1.03,1.65,-4.64,-4.9,-3.98,-2.07,-4.95,-0.85,-3.85,-1.07,-0.34,-10.2368,-10.4139,3.4792
1162,1418,Louisiana Lafayette,105,1322,Northwestern St.,74,A,A,-2.92,-5.05,1.4,2.18,-1.16,1.08,1.17,-0.81,-3.42,0.66,-1.1,-1.06,0.57,-5.6051,0.8513,-2.7811
1163,1372,Stephen F. Austin,74,1322,Northwestern St.,58,A,B,-4.08,-7.95,1.33,3.21,-2.77,-2.95,0.52,-4.39,-0.1,-2.24,-1.07,-1.84,0.31,-11.4652,2.5918,-7.6772
1164,1372,Stephen F. Austin,70,1322,Northwestern St.,68,A,A,-4.08,-7.95,1.33,3.21,-2.77,-2.95,0.52,-4.39,-0.1,-2.24,-1.07,-1.84,0.31,-11.4652,2.5918,-7.6772
1165,1372,Stephen F. Austin,85,1322,Northwestern St.,78,A,N,-4.08,-7.95,1.33,3.21,-2.77,-2.95,0.52,-4.39,-0.1,-2.24,-1.07,-1.84,0.31,-11.4652,2.5918,-7.6772
1166,1146,Central Arkansas,68,1322,Northwestern St.,76,B,A,-4.46,-5.79,0.65,0.53,-5.52,-3.24,-1.81,-3,-4.52,1.75,-0.4,-0.3,1.15,-3.4381,-13.1809,3.9663
1167,1146,Central Arkansas,102,1322,Northwestern St.,119,B,B,-4.46,-5.79,0.65,0.53,-5.52,-3.24,-1.81,-3,-4.52,1.75,-0.4,-0.3,1.15,-3.4381,-13.1809,3.9663
1168,1394,Texas A&M Corpus Chris,101,1322,Northwestern St.,87,A,A,-5.91,-13.12,-1.56,-5.54,-3.67,-2.86,-1.41,-2.9,-4.39,-0.88,-1.53,-1.87,-0.56,-13.0597,-5.1613,0.1434
1169,1270,McNeese St.,74,1322,Northwestern St.,85,B,B,-7.14,-4.79,0.79,4.79,-5.14,-5.62,0.59,-2.14,-4.62,-0.62,-1.13,-1.17,-2.76,-8.1385,-10.7569,3.348
1170,1309,New Orleans,71,1322,Northwestern St.,84,B,A,-7.64,-10.83,-0.79,-1.81,0.46,2.2,-0.06,-1.83,-5.27,3.67,-2.06,-2.08,0.66,-4.3683,-12.1095,2.2583
1171,1272,Memphis,96,1322,Northwestern St.,76,A,A,-2.28,-5.76,-0.44,-1.08,-3.61,-2.18,0.2,-0.29,0.48,0.18,0.55,-0.23,-2.56,-6.0106,1.409,-10.6559
1172,1331,Oral Roberts,83,1322,Northwestern St.,87,B,A,-5.21,-10.31,-1.09,-3.88,-2.52,-2.92,-1.67,-0.97,-4.52,-2.02,-2.91,-0.61,-0.85,-11.2151,-1.5788,1.2953
1173,1331,Oral Roberts,82,1322,Northwestern St.,88,B,B,-5.21,-10.31,-1.09,-3.88,-2.52,-2.92,-1.67,-0.97,-4.52,-2.02,-2.91,-0.61,-0.85,-11.2151,-1.5788,1.2953
1174,1120,Auburn,78,1240,Jacksonville St.,54,A,A,2.31,2.2,0.18,0.88,2.84,2.4,0.03,3.9,0.04,1.03,-0.35,0.99,2.12,4.2306,-1.6177,9.7407
1175,1125,Belmont,78,1240,Jacksonville St.,67,A,A,5.18,0.84,3.23,4.69,2.09,0.95,-2.81,3.11,3.72,1.87,0.18,-1.14,1.71,6.1102,1.5701,10.0983
1176,1125,Belmont,76,1240,Jacksonville St.,53,A,B,5.18,0.84,3.23,4.69,2.09,0.95,-2.81,3.11,3.72,1.87,0.18,-1.14,1.71,6.1102,1.5701,10.0983
1177,1133,Bradley,72,1240,Jacksonville St.,65,A,A,0.74,0.75,-0.74,-2.62,-0.94,-2.3,0.16,2.96,-2.03,0.9,0.61,-0.85,0.46,0.3949,-10.7674,6.6942
1178,1199,Florida St.,77,1240,Jacksonville St.,53,A,A,2.52,-0.69,-0.39,-3.62,1.94,1.07,-0.09,4.67,-0.65,2.9,-0.48,1.9,-1.29,2.4781,1.0724,1.4628
1179,1228,Illinois,86,1240,Jacksonville St.,62,A,A,1.03,2.73,0.48,1.32,-1.72,-4.17,0.06,3.77,-1.47,-0.59,-0.3,0.25,-2.35,-0.5438,-6.5225,-3.2374
1180,1404,Tennessee Martin,65,1240,Jacksonville St.,70,B,B,3.66,7.48,1.73,3.24,0.59,-0.72,0.48,0.76,1.93,0.38,1.03,-0.93,1.52,7.0931,-7.4821,21.5268
1181,1184,Eastern Kentucky,86,1240,Jacksonville St.,65,A,B,3.76,-0.32,3.39,5.54,2.66,1.1,-4.1,-0.33,2.44,-0.3,1.55,-1.74,1.65,3.6722,0.7648,11.3687
1182,1106,Alabama St.,84,1240,Jacksonville St.,73,A,B,2.35,5.21,-0.23,1.23,1.6,1.89,2.03,3.04,0.48,1.04,0.23,0.06,-0.95,4.0312,-12.3728,12.5494
1183,1164,Coppin St.,61,1240,Jacksonville St.,72,B,N,0.47,4.35,1.87,5.31,2.25,1.13,0.48,2.7,-0.11,0.67,-0.74,-1.32,-2.48,4.5871,-10.8737,14.6073
1184,1141,Central Michigan,73,1240,Jacksonville St.,82,B,B,1.76,2.83,2.38,7.51,-0.14,-1.21,-0.66,0.66,-0.25,-0.1,0.41,-2.34,-0.93,1.6864,-4.3416,21.0363
1185,1122,Austin Peay,59,1240,Jacksonville St.,71,B,A,4.32,1.43,-0.51,-2.55,3.42,4.93,-1.11,3.44,2.59,4.47,0.37,1.81,-1.88,8.3859,-10.8818,14.3953
1186,1293,Murray St.,73,1240,Jacksonville St.,65,A,A,3.91,1.85,1.82,1.97,2.79,4.85,0.73,4.53,1.22,1.67,-1.12,0.41,-0.16,4.4754,-2.8471,10.2831
1187,1108,Alcorn St.,52,1240,Jacksonville St.,63,B,B,-0.22,-0.39,-1.12,-2.88,-0.33,-0.14,-1.36,1.54,-2.66,0.54,-1.02,0.23,-0.49,0.3849,-16.1537,11.5967
1188,1120,Auburn,62,1228,Illinois,81,B,N,1.28,-0.53,-0.3,-0.44,4.56,6.57,-0.03,0.13,1.51,1.62,-0.05,0.74,4.47,4.7744,15.214,2.6689
1189,1133,Bradley,55,1228,Illinois,81,B,B,-0.29,-1.98,-1.22,-3.94,0.78,1.87,0.1,-0.81,-0.56,1.49,0.91,-1.1,2.81,0.9387,6.0643,-0.3776
1190,1234,Iowa,63,1228,Illinois,66,B,A,5.15,4.46,-0.19,-2.35,7.25,9.83,2.69,4,6.07,0.9,1.1,1.33,0.94,7.3197,26.4032,-1.5137
1191,1277,Michigan St.,78,1228,Illinois,62,A,B,4.44,1.71,2.03,1.68,0.38,1.5,0.03,3.06,6.88,0.96,0.79,1.09,1.85,3.1651,23.5261,-7.5359
1192,1277,Michigan St.,46,1228,Illinois,53,B,A,4.44,1.71,2.03,1.68,0.38,1.5,0.03,3.06,6.88,0.96,0.79,1.09,1.85,3.1651,23.5261,-7.5359
1193,1434,Valparaiso,52,1228,Illinois,64,B,B,0.11,-5.1,0.4,-0.54,4.3,5.81,-0.93,2.33,1.75,4.82,-0.92,1.17,4.54,3.167,8.4401,-1.66
1194,1326,Ohio St.,48,1228,Illinois,39,A,B,1.27,-2.05,-0.24,-1.12,2.85,5.21,-0.94,1.06,1.91,0.7,1.5,0.77,-0.53,2.1233,13.3962,-14.1632
1195,1336,Penn St.,55,1228,Illinois,75,B,B,1.74,1.02,0.19,0.62,3.19,3.87,-0.69,1.69,1.41,0.05,-1.65,0.93,3.88,3.6602,15.4835,-2.92
1196,1210,Georgia Tech,67,1228,Illinois,64,A,A,1.3,0.24,-0.79,-2.27,0.21,1.51,0.27,1.73,3.03,1.61,-0.97,0.51,0.73,1.8857,10.2576,-4.3645
1197,1304,Nebraska,67,1228,Illinois,58,A,A,-0.37,-3.15,-0.09,-1.39,3.19,4.72,-2.22,1.61,-0.54,0.42,0.72,-0.76,3.26,2.3832,14.4615,-8.0177
1198,1304,Nebraska,49,1228,Illinois,60,B,B,-0.37,-3.15,-0.09,-1.39,3.19,4.72,-2.22,1.61,-0.54,0.42,0.72,-0.76,3.26,2.3832,14.4615,-8.0177
1199,1424,UNLV,59,1228,Illinois,61,B,A,2.45,2,-0.12,-0.97,1.94,5.03,1.55,4.3,3.12,0.64,-1.3,2.72,-1.27,3.646,13.5688,-3.5277
1200,1458,Wisconsin,75,1228,Illinois,63,A,B,1.39,-2.85,1.73,1.88,4.39,5.57,-2.24,1.45,2,-2.42,-1.15,-0.21,-2.09,0.9182,25.7189,-5.3702
1201,1171,Dartmouth,65,1228,Illinois,72,B,B,0.45,-2.11,0.16,-2.64,0.22,1.7,-0.34,-1.32,1.8,1.52,-0.53,-0.92,3.09,0.7615,9.2818,4.8959
1202,1345,Purdue,66,1228,Illinois,58,A,B,2.87,4.46,-0.53,-2.1,2.41,5.15,2.88,2.4,2.97,1.8,-0.56,1.52,3.66,5.2092,12.9862,-2.8147
1203,1321,Northwestern,49,1228,Illinois,43,A,A,-2.67,-4.85,0.55,2.54,-0.33,0.3,-3.48,2.06,0.91,0.43,-1.85,-0.09,1.42,-0.2889,2.3743,-9.9669
1204,1231,Indiana,54,1228,Illinois,64,B,N,1.56,-1.32,-0.53,-2.91,5.03,6.9,1.35,3.47,1.38,4.58,-0.21,0.58,1.31,5.7751,12.6046,-6.4721
1205,1120,Auburn,77,1130,Boston College,67,A,A,1.87,5.17,-1.98,-3.47,0.98,2.07,2.74,2.01,-0.6,1,1.68,1.79,2.37,4.9928,-2.283,-6.6245
1206,1155,Clemson,62,1130,Boston College,60,A,B,-0.32,2.38,-2.55,-4.94,-2.17,-2.76,3.33,3,-2.1,-0.07,0.39,3.23,-3.22,-2.985,-5.577,-18.9995
1207,1338,Pittsburgh,66,1130,Boston College,59,A,B,2.62,3.85,-2.56,-7.5,1.07,2.53,3.89,2.88,3.39,-0.54,2.58,0.32,-1.63,0.2184,3.8554,-16.886
1208,1425,USC,78,1130,Boston College,62,A,A,2.74,6.87,-3.26,-6.33,-0.45,1.8,2.68,4.68,0.25,2.87,1.03,1.58,0.71,7.8684,-9.0783,-11.5132
1209,1357,Sacred Heart,67,1130,Boston College,75,B,B,2.22,9.2,-1.36,-2.49,-2.07,-1.13,3.97,1.23,0.29,1.09,0.93,-0.58,0.81,5.7455,-12.3469,-1.8207
1210,1269,Massachusetts,86,1130,Boston College,73,A,N,5.02,9.19,-2.27,-6.28,-0.39,1.43,3.93,5.32,2.96,2.43,2.39,2.85,0.5,9.0129,-2.8555,-16.5523
1211,1163,Connecticut,72,1130,Boston College,70,A,N,2.15,4.35,-0.59,-3.56,-0.58,-1.26,1.83,4.23,0.36,0.58,2.55,3.53,-0.87,3.2394,-1.7578,-20.4597
1212,1210,Georgia Tech,68,1130,Boston College,60,A,B,1.89,5.94,-2.47,-5.3,-3.37,-2.99,3.04,3.61,0.92,0.99,0.76,1.56,-1.37,2.1041,-7.2394,-13.6579
1213,1210,Georgia Tech,74,1130,Boston College,71,A,A,1.89,5.94,-2.47,-5.3,-3.37,-2.99,3.04,3.61,0.92,0.99,0.76,1.56,-1.37,2.1041,-7.2394,-13.6579
1214,1181,Duke,89,1130,Boston College,68,A,B,4.45,7.56,1.14,0.53,-0.11,0.39,3.74,1.41,2.3,-1.63,2.58,0.38,0.25,2.7205,13.1528,-11.9086
1215,1393,Syracuse,69,1130,Boston College,59,A,B,1.83,5.03,-2.71,-7,-1.52,-0.88,4.93,1,-0.29,-2.19,3.61,2.26,-3.22,-2.2364,1.9885,-19.1537
1216,1438,Virginia,77,1130,Boston College,67,A,A,0.83,0.94,-2.21,-6.85,-2.23,-0.67,2.65,3.59,0.86,-0.89,0.9,1.29,-3.07,-2.1824,2.7326,-23.8831
1217,1194,Florida Atlantic,79,1130,Boston College,82,B,B,0.7,4.7,-1.41,-2.67,-3.62,-2.43,3.67,2.61,-0.9,1.67,0.28,1.89,-0.53,2.579,-10.1914,-6.0168
1218,1217,Harvard,73,1130,Boston College,58,A,A,2.46,2.73,-1.92,-7.04,1.73,2.91,2.12,2.7,2.25,0.45,3.03,2.29,-1.23,1.8665,-0.0375,-17.087
1219,1323,Notre Dame,76,1130,Boston College,73,A,A,3.99,7.53,-0.58,-2.03,-4.14,-4.98,2.49,1.97,2.9,-0.76,1.42,0.35,-2.94,1.4332,0.9004,-7.1151
1220,1120,Auburn,67,1116,Arkansas,86,B,B,-3.12,-6.11,-1.8,-2.06,-0.75,-0.89,-0.72,-0.81,-3.75,0.41,-2.53,-1.12,0.59,-4.5653,10.2981,-2.6264
1221,1143,California,85,1116,Arkansas,77,A,N,-1.06,-3.34,-1.9,-4.06,-3.84,-4,-1.16,1.5,-0.38,-1.53,-3.22,-0.96,-3.75,-5.5452,10.6869,-9.1459
1222,1208,Georgia,66,1116,Arkansas,61,A,A,-4.63,-9.84,-2.56,-6.34,0.6,2.66,0.06,1.46,-5.13,0.97,-3.66,-0.93,-2.03,-7.1599,9.2399,-10.1648
1223,1208,Georgia,75,1116,Arkansas,87,B,B,-4.63,-9.84,-2.56,-6.34,0.6,2.66,0.06,1.46,-5.13,0.97,-3.66,-0.93,-2.03,-7.1599,9.2399,-10.1648
1224,1279,Mississippi,80,1116,Arkansas,110,B,B,-1.89,-0.61,0.29,2.53,-1.55,-1.19,1.25,-0.15,-2.86,-0.51,-1.18,-0.07,-1.49,-2.8455,11.0854,-6.4652
1225,1281,Missouri,86,1116,Arkansas,85,A,A,-3.64,-9.4,-1.68,-3.41,1.6,1.57,-0.6,2.27,-5.05,0.92,-3.63,-2.32,-1.67,-6.4998,14.7119,-5.1034
1226,1246,Kentucky,85,1116,Arkansas,87,B,B,-2.04,-5.52,-2.44,-4.88,2.19,4.78,2.93,2.62,-3.88,0.52,-3.87,0.65,-1.91,-5.4163,16.2883,-13.04
1227,1246,Kentucky,67,1116,Arkansas,71,B,A,-2.04,-5.52,-2.44,-4.88,2.19,4.78,2.93,2.62,-3.88,0.52,-3.87,0.65,-1.91,-5.4163,16.2883,-13.04
1228,1261,LSU,88,1116,Arkansas,74,A,A,-0.09,-0.18,-0.81,-0.84,-4.19,-4.16,1.62,2.43,-1.19,2.09,-0.91,0.35,-1.85,-1.7258,10.4349,-9.7587
1229,1104,Alabama,58,1116,Arkansas,65,B,B,-4.51,-9.5,-1.79,-3.27,-2.73,-2.45,-1.82,-1.3,-4.61,0.15,-1.89,-1.36,-1.75,-8.1331,7.4753,-9.2109
1230,1435,Vanderbilt,75,1116,Arkansas,77,B,A,-4.99,-9.76,-1.37,-1.21,-4.31,-3.99,-1.88,0.77,-2.35,1.66,-3.95,-1.14,-3.46,-7.8949,3.9134,-10.2047
1231,1219,High Point,48,1116,Arkansas,89,B,B,-1.97,-6.95,-1.46,-4.6,-5.46,-7.79,-2.11,-2.24,-0.95,0.2,-2.84,-2.09,-4.2,-7.5416,6.1505,2.2629
1232,1278,Minnesota,73,1116,Arkansas,87,B,N,-2.91,-7.03,-0.47,-0.56,-3.09,-4.53,-1.06,-0.16,-1.66,0.25,-1.32,-1.43,-1.63,-7.7027,12.7475,-8.8845
1233,1427,UTSA,71,1116,Arkansas,104,B,B,-5.52,-9.57,-1.42,-2.23,0.39,1.45,0.13,-1.69,-5.05,4.2,-2.78,-3.81,-0.21,-4.1307,1.985,5.0732
1234,1375,South Alabama,60,1116,Arkansas,72,B,N,-4.72,-4.24,0.4,3.29,-3.82,-4.43,0.1,0.8,-4.13,0.77,-3.84,-1.63,-0.55,-5.802,1.2132,-1.6495
1235,1280,Mississippi St.,69,1116,Arkansas,73,B,A,-3.43,-7.49,-2.86,-5.32,-2.83,-1.92,-1.87,-0.82,-3.23,2.22,-0.9,-2.92,-3.64,-3.7601,0.8093,-5.5158
1236,1397,Tennessee,81,1116,Arkansas,74,A,A,-2.81,-6.15,-1.97,-3.65,-2.15,-2.44,2,1.15,-3.29,-0.81,-3.44,-0.87,-3.72,-9.3066,14.8632,-15.2819
1237,1120,Auburn,56,1246,Kentucky,64,B,A,-1.08,-0.59,0.64,2.82,-2.94,-5.67,-3.65,-3.43,0.13,-0.11,1.34,-1.77,2.5,0.851,12.6495,-8.2261
1238,1129,Boise St.,55,1246,Kentucky,70,B,B,0.66,1.3,2.41,4.94,-4.63,-9.06,-3.84,-3.59,0.13,-2.33,0.8,-4.21,0.47,-1.4324,17.0549,-10.4194
1239,1196,Florida,69,1246,Kentucky,59,A,B,-0.8,-3.03,1.76,2.97,-5.35,-7.12,-2.97,-2.5,1.85,-0.89,2.45,-3.39,-2.79,-3.7559,19.4499,-24.9485
1240,1196,Florida,84,1246,Kentucky,65,A,A,-0.8,-3.03,1.76,2.97,-5.35,-7.12,-2.97,-2.5,1.85,-0.89,2.45,-3.39,-2.79,-3.7559,19.4499,-24.9485
1241,1196,Florida,61,1246,Kentucky,60,A,N,-0.8,-3.03,1.76,2.97,-5.35,-7.12,-2.97,-2.5,1.85,-0.89,2.45,-3.39,-2.79,-3.7559,19.4499,-24.9485
1242,1208,Georgia,54,1246,Kentucky,79,B,B,-2.59,-4.32,-0.12,-1.46,-1.59,-2.12,-2.87,-1.16,-1.25,0.45,0.21,-1.58,-0.12,-1.7436,11.5913,-15.7645
1243,1421,UNC Asheville,57,1246,Kentucky,89,B,B,0.58,1.11,1.91,2.73,-2.06,-5.31,-3.27,-1.88,0.4,1.45,1.76,-0.72,0.34,3.4442,10.4461,-3.0741
1244,1277,Michigan St.,78,1246,Kentucky,74,A,N,2.08,1.65,2.97,4.94,-7.12,-10.74,-3.59,-0.5,5.5,-0.77,2.18,-1.42,-0.12,-0.7583,20.9616,-18.4309
1245,1279,Mississippi,64,1246,Kentucky,80,B,B,0.15,4.91,2.73,7.41,-3.74,-5.97,-1.68,-2.77,1.02,-1.03,2.69,-0.72,0.42,2.5708,13.4368,-12.0649
1246,1376,South Carolina,72,1246,Kentucky,67,A,A,-2.68,-1.29,0.65,-0.47,-2.88,-5.09,-0.89,-4.91,0.74,2.05,1.53,-2.48,3.68,0.0306,9.6137,-12.5019
1247,1124,Baylor,67,1246,Kentucky,62,A,N,-0.18,0,2.3,3.59,-4.08,-5.64,-0.47,-2.44,3.02,-0.42,0.33,-0.57,-1.45,-2.9225,22.2659,-12.9202
1248,1257,Louisville,66,1246,Kentucky,73,B,B,3.73,5.24,2.97,6.06,-4.23,-5.35,-0.94,-2.32,4.18,-1.92,5.36,-1.62,0.5,2.3236,21.059,-24.3473
1249,1261,LSU,87,1246,Kentucky,82,A,A,1.95,5.34,1.63,4.04,-6.38,-8.94,-1.31,-0.19,2.69,1.57,2.96,-0.3,0.06,3.6905,12.7863,-15.3584
1250,1261,LSU,76,1246,Kentucky,77,B,B,1.95,5.34,1.63,4.04,-6.38,-8.94,-1.31,-0.19,2.69,1.57,2.96,-0.3,0.06,3.6905,12.7863,-15.3584
1251,1352,Robert Morris,49,1246,Kentucky,87,B,B,-0.56,0.42,2.15,3.23,-5.38,-9.24,-3.89,-4.12,0.79,-0.89,2.36,-4.45,-0.59,-0.286,7.4461,-9.2571
1252,1314,North Carolina,82,1246,Kentucky,77,A,A,2.54,4.09,-0.9,-3.18,-3.78,-3.31,-0.59,-0.81,4.06,-0.18,2.55,-1.46,1.31,3.1487,14.7085,-20.4538
1253,1120,Auburn,92,1280,Mississippi St.,82,A,A,0.31,1.38,1.06,3.26,2.08,1.03,1.15,0.01,-0.52,-1.81,-1.63,1.8,4.23,-0.8052,5.1253,7.2529
1254,1208,Georgia,75,1280,Mississippi St.,55,A,B,-1.2,-2.35,0.3,-1.02,3.43,4.58,1.93,2.28,-1.9,-1.25,-2.76,1.99,1.61,-3.3998,4.0671,-0.2855
1255,1208,Georgia,66,1280,Mississippi St.,45,A,A,-1.2,-2.35,0.3,-1.02,3.43,4.58,1.93,2.28,-1.9,-1.25,-2.76,1.99,1.61,-3.3998,4.0671,-0.2855
1256,1279,Mississippi,72,1280,Mississippi St.,76,B,B,1.54,6.88,3.15,7.85,1.28,0.73,3.12,0.67,0.37,-2.73,-0.28,2.85,2.15,0.9146,5.9126,3.4141
1257,1279,Mississippi,78,1280,Mississippi St.,66,A,N,1.54,6.88,3.15,7.85,1.28,0.73,3.12,0.67,0.37,-2.73,-0.28,2.85,2.15,0.9146,5.9126,3.4141
1258,1341,Prairie View A&M,56,1280,Mississippi St.,71,B,B,-0.27,3.39,1.85,4.03,-0.45,-0.09,2,-0.76,-1.67,0.48,-0.64,-0.06,4.64,-0.2253,-7.4659,10.9425
1259,1195,Florida Gulf Coast,53,1280,Mississippi St.,66,B,B,2.3,2.43,0.8,1.95,-1.23,-2.64,0.24,3.32,0.29,-0.88,-2.01,0.83,0.7,-0.0813,-3.5974,2.371
1260,1290,Mississippi Valley St.,72,1280,Mississippi St.,94,B,B,0.24,6.15,1.64,5.1,-0.97,-1.64,2.05,-0.23,-1.53,0.99,-0.39,-0.81,5.42,4.7418,-9.9043,15.0502
1261,1401,Texas A&M,72,1280,Mississippi St.,52,A,A,-0.82,-0.26,1.14,2.88,-2.04,-2.46,-0.41,0.97,0.63,-2.63,-1.23,1.3,0.86,-4.3714,-3.6372,-1.7858
1262,1244,Kennesaw St.,55,1280,Mississippi St.,78,B,B,-1.48,-0.3,1.19,2.03,-2.11,-2.82,1.05,-1.3,-1.43,2.4,-2.25,0.19,4.63,0.031,-11.3334,12.1673
1263,1246,Kentucky,85,1280,Mississippi St.,63,A,A,1.39,1.97,0.42,0.44,5.02,6.7,4.8,3.44,-0.65,-1.7,-2.97,3.57,1.73,-1.6562,11.1155,-3.1607
1264,1246,Kentucky,69,1280,Mississippi St.,59,A,B,1.39,1.97,0.42,0.44,5.02,6.7,4.8,3.44,-0.65,-1.7,-2.97,3.57,1.73,-1.6562,11.1155,-3.1607
1265,1261,LSU,92,1280,Mississippi St.,81,A,A,3.34,7.31,2.05,4.48,-1.36,-2.24,3.49,3.25,2.04,-0.13,-0.01,3.27,1.79,2.0343,5.2621,0.1206
1266,1424,UNLV,82,1280,Mississippi St.,66,A,N,1.48,3.91,1.24,2.73,-0.54,-0.51,2.73,4.18,1.09,-2.79,-2.88,3.78,-1.51,-1.9336,3.4801,1.0563
1267,1260,Loyola Chicago,64,1280,Mississippi St.,65,B,B,-0.82,-3.79,1.3,1.85,-2.13,-4.3,-1.66,-1.09,0.72,-0.65,-2.31,-0.15,2.5,-5.3762,-1.9256,9.0544
1268,1104,Alabama,80,1280,Mississippi St.,61,A,A,-1.08,-2.01,1.07,2.05,0.1,-0.53,0.05,-0.48,-1.38,-2.07,-0.99,1.56,1.89,-4.373,2.3025,0.6684
1269,1378,South Florida,66,1280,Mississippi St.,71,B,N,-0.32,0.21,-1.64,-3.46,0.21,0.36,1.21,0.94,0.41,-1.07,-1.92,1.02,0.42,-2.1921,-2.2739,4.7945
1270,1435,Vanderbilt,68,1280,Mississippi St.,82,B,N,-1.56,-2.27,1.49,4.11,-1.48,-2.07,-0.01,1.59,0.88,-0.56,-3.05,1.78,0.18,-4.1348,-1.2594,-0.3254
1271,1397,Tennessee,75,1280,Mississippi St.,68,A,B,0.62,1.34,0.89,1.67,0.68,-0.52,3.87,1.97,-0.06,-3.03,-2.54,2.05,-0.08,-5.5465,9.6904,-5.4026
1272,1120,Auburn,54,1397,Tennessee,82,B,A,-0.31,0.04,0.17,1.59,1.4,1.55,-2.72,-1.96,-0.46,1.22,0.91,-0.25,4.31,4.7413,14.8914,-6.801
1273,1196,Florida,56,1397,Tennessee,49,A,N,-0.03,-2.4,1.29,1.74,-1.01,0.1,-2.04,-1.03,1.26,0.44,2.02,-1.87,-0.98,0.1344,21.6918,-23.5234
1274,1208,Georgia,48,1397,Tennessee,67,B,B,-1.82,-3.69,-0.59,-2.69,2.75,5.1,-1.94,0.31,-1.84,1.78,-0.22,-0.06,1.69,2.1467,13.8332,-14.3394
1275,1279,Mississippi,70,1397,Tennessee,86,B,B,0.92,5.54,2.26,6.18,0.6,1.25,-0.75,-1.3,0.43,0.3,2.26,0.8,2.23,6.4611,15.6787,-10.6398
1276,1281,Missouri,45,1397,Tennessee,72,B,B,-0.83,-3.25,0.29,0.24,3.75,4.01,-2.6,1.12,-1.76,1.73,-0.19,-1.45,2.05,2.8068,19.3052,-9.278
1277,1401,Texas A&M,68,1397,Tennessee,65,A,A,-1.44,-1.6,0.25,1.21,-2.72,-1.94,-4.28,-1,0.69,0.4,1.31,-0.75,0.94,1.1751,6.1289,-15.8397
1278,1154,The Citadel,60,1397,Tennessee,86,B,B,-1.82,-1.61,0.37,-0.26,-2.99,-4.33,-4.65,-1.48,0.57,1.78,-1.29,-1.82,1.5,2.6008,3.3788,5.3355
1279,1398,Tennessee St.,67,1397,Tennessee,88,B,B,-1.34,-0.92,-0.59,-0.02,0.11,0.56,-2.55,-3.41,-1.88,1.33,0.15,-2,4.09,3.1589,7.7708,-0.2722
